Label	Type	Frame	Begin	End	Length	Evidence	Mutation	Gene	Synonyms	Product	Class	ProductType	Localization	Roles	ECnumber	MicroCycRid	MicroCycPid	RheaRid	AnnotatedRid	CreationDate	AmigeneStatus	PubmedID	Note	BioProcess	Matrix	Annotator	Atot	Ctot	Gtot	Ttot	GCtot	ATtot	A1	C1	G1	T1	GC1	AT1	A2	C2	G2	T2	GC2	AT2	A3	C3	G3	T3	GC3	AT3	CAI	MW	KD	Tiny	Small	Aliphatic	Aromatic	Non_Polar	Polar	Charged	Basic	Acidic	Pi	OI
ECs4611	CDS	-3	4641277	4641567	291	automatic/finished	no	ilvN		acetolactate synthase I, small subunit	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.5.1.18 : Isoleucine/valine ;	2.2.1.6	ACETOOHBUTSYN-RXN$ACETOLACTSYN-RXN	ILEUSYN-PWY$PWY-5103$VALSYN-PWY			2005-01-04 00:00:00	COMMON	2989781, 2989782, 3301805		1.4 : Pyruvate family ;	1		0.271478	0.2371	0.24055	0.250859	0.477663	0.522337	0.309278	0.298969	0.28866	0.103093	0.587629	0.412371	0.371134	0.123711	0.14433	0.360825	0.268041	0.731959	0.134021	0.28866	0.28866	0.28866	0.57732	0.42268	0.554404	11105.295	-0.201042	0.177083	0.46875	0.270833	0.104167	0.489583	0.510417	0.260417	0.135417	0.125	5.700584	9.5625
ECs4612	CDS	-3	4641571	4643259	1689	automatic/finished	no	ilvB		acetolactate synthase I, large subunit	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.5.1.18 : Isoleucine/valine ;	2.2.1.6	ACETOOHBUTSYN-RXN$ACETOLACTSYN-RXN	ILEUSYN-PWY$PWY-5103$VALSYN-PWY			2005-01-04 00:00:00	COMMON	2989781, 2989782		1.4 : Pyruvate family ;	1		0.222617	0.2652	0.297217	0.21492	0.562463	0.437537	0.259325	0.248668	0.374778	0.117229	0.623446	0.376554	0.277087	0.261101	0.166963	0.294849	0.428064	0.571936	0.131439	0.285968	0.349911	0.232682	0.635879	0.364121	0.534499	60388.075	0.04484	0.313167	0.52847	0.229537	0.080071	0.61032	0.38968	0.204626	0.101423	0.103203	5.418175	9.567616
ECs4613	CDS	-3	4643365	4643463	99	automatic/finished	no	ivbL		ilvB operon leader peptide	1b : Function from experimental evidences in the studied species	l : leader peptide	2 : Cytoplasmic	1.5.1.18 : Isoleucine/valine ; 7.1 : Cytoplasm ;						2005-01-04 00:00:00	UNIQUE_BANK	2989782, 6292893		1.4 : Pyruvate family ;			0.181818	0.3030	0.292929	0.222222	0.59596	0.40404	0.212121	0.212121	0.484848	0.090909	0.69697	0.30303	0.121212	0.393939	0.060606	0.424242	0.454545	0.545455	0.212121	0.30303	0.333333	0.151515	0.636364	0.363636	0.369754	3175.715	1.25625	0.34375	0.78125	0.375	0	0.75	0.25	0.0625	0.0625	0	11.005913	9.625
ECs5541	CDS	+2	4643450	4643740	291	automatic/finished	partial			fragment of conserved hypothetical protein (partial)	5 : Unknown function	u : unknown	1 : Unknown							2005-01-04 00:00:00	WRONG			18 : Unknown function ;			0.28866	0.1959	0.254296	0.261168	0.450172	0.549828	0.319588	0.195876	0.28866	0.195876	0.484536	0.515464	0.257732	0.226804	0.206186	0.309278	0.43299	0.56701	0.28866	0.164948	0.268041	0.278351	0.43299	0.56701	0.328487	10743.175	0.054167	0.3125	0.479167	0.229167	0.125	0.583333	0.416667	0.1875	0.15625	0.03125	10.502083	9.458333
ECs4614	CDS	+1	4644391	4645581	1191	automatic/finished	no	emrD	yicQ	multidrug efflux system protein	1b : Function from experimental evidences in the studied species	t : transporter	5 : Inner membrane protein	4.2.A.1 : The Major Facilitator Superfamily (MFS) ; 4.S.126 : multidrug ; 5.6.4 : Drug resistance/sensitivity ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	21450803, 8240355		7 : Transport and binding proteins ; 15.8 : Toxin production and resistance ;	1		0.160369	0.2502	0.312343	0.277078	0.562552	0.437448	0.246851	0.236776	0.314861	0.201511	0.551637	0.448363	0.125945	0.236776	0.2267	0.410579	0.463476	0.536524	0.108312	0.277078	0.395466	0.219144	0.672544	0.327456	0.405885	42449.235	0.84596	0.343434	0.517677	0.29798	0.098485	0.729798	0.270202	0.093434	0.063131	0.030303	9.625801	9.156566
ECs4615	CDS	-2	4645589	4646086	498	automatic/finished	no	yidF		putative DNA-binding transcriptional regulator	3 : Putative function from multiple computational evidences	r : regulator	1 : Unknown	3.1.4 : Regulation level unknown ;						2005-01-04 00:00:00	COMMON			12 : Regulatory functions ;	1		0.220884	0.2329	0.295181	0.251004	0.528112	0.471888	0.204819	0.295181	0.313253	0.186747	0.608434	0.391566	0.313253	0.204819	0.210843	0.271084	0.415663	0.584337	0.144578	0.198795	0.361446	0.295181	0.560241	0.439759	0.403891	19132.21	-0.372727	0.260606	0.442424	0.187879	0.139394	0.539394	0.460606	0.29697	0.157576	0.139394	5.964943	10.109091
ECs4616	CDS	-3	4646083	4646445	363	automatic/finished	no	yidG		conserved hypothetical protein; putative inner membrane protein	4 : Unknown function but conserved in other organisms	m : membrane component	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.220386	0.2590	0.245179	0.275482	0.504132	0.495868	0.272727	0.247934	0.272727	0.206612	0.520661	0.479339	0.214876	0.214876	0.173554	0.396694	0.38843	0.61157	0.173554	0.31405	0.289256	0.22314	0.603306	0.396694	0.408427	13767.775	0.4575	0.25	0.416667	0.3	0.158333	0.625	0.375	0.208333	0.15	0.058333	10.473244	8.841667
ECs4617	CDS	-2	4646435	4646782	348	automatic/finished	no	yidH		conserved hypothetical protein; putative inner membrane protein	4 : Unknown function but conserved in other organisms	m : membrane component	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.195402	0.2299	0.287356	0.287356	0.517241	0.482759	0.206897	0.224138	0.327586	0.241379	0.551724	0.448276	0.189655	0.206897	0.189655	0.413793	0.396552	0.603448	0.189655	0.258621	0.344828	0.206897	0.603448	0.396552	0.352069	12778.85	0.723478	0.278261	0.434783	0.330435	0.104348	0.713043	0.286957	0.173913	0.095652	0.078261	8.900444	9.113043
ECs4618	CDS	+2	4646891	4647340	450	automatic/finished	no	yidI	o149	conserved hypothetical protein; putative inner membrane protein	4 : Unknown function but conserved in other organisms	m : membrane component	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.233333	0.2267	0.26	0.28	0.486667	0.513333	0.32	0.173333	0.346667	0.16	0.52	0.48	0.173333	0.2	0.22	0.406667	0.42	0.58	0.206667	0.306667	0.213333	0.273333	0.52	0.48	0.398743	15766.18	0.763758	0.348993	0.469799	0.302013	0.09396	0.684564	0.315436	0.181208	0.107383	0.073826	9.102104	8.080537
ECs4619	CDS	-1	4647387	4648880	1494	automatic/finished	no	yidJ		putative sulfatase/phosphatase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown	1.8.2 : Sulfur metabolism ;						2005-01-04 00:00:00	COMMON			5.5 : Sulfur metabolism ;	1		0.251004	0.2517	0.270415	0.226908	0.522088	0.477912	0.246988	0.25502	0.329317	0.168675	0.584337	0.415663	0.359438	0.202811	0.188755	0.248996	0.391566	0.608434	0.146586	0.297189	0.293173	0.263052	0.590361	0.409639	0.498467	57255.25	-0.591549	0.237425	0.492958	0.171026	0.15493	0.539235	0.460765	0.287726	0.138833	0.148893	5.198784	10.118712
ECs4620	CDS	-2	4648877	4650592	1716	automatic/finished	no	yidK		transporter	2b : Function from indirect experimental evidences (e.g. phenotypes)	t : transporter	5 : Inner membrane protein	4.2.A.21 : The Solute:Sodium Symporter (SSS) Family ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	10835424		7 : Transport and binding proteins ;	1		0.199883	0.2535	0.278555	0.268065	0.532051	0.467949	0.281469	0.206294	0.321678	0.190559	0.527972	0.472028	0.192308	0.222028	0.171329	0.414336	0.393357	0.606643	0.125874	0.332168	0.342657	0.199301	0.674825	0.325175	0.474032	62112.45	0.802802	0.304729	0.497373	0.311734	0.1331	0.704028	0.295972	0.124343	0.078809	0.045534	9.351509	8.518389
ECs4621	CDS	+3	4650729	4651652	924	automatic/finished	no	yidL		putative DNA-binding transcriptional regulator	3 : Putative function from multiple computational evidences	r : regulator	1 : Unknown	2.2.2 : Transcription related ; 3.1.2.2 : Activator ;						2005-01-04 00:00:00	COMMON			9 : Transcription ; 12.1 : DNA interactions ;	1		0.308442	0.2197	0.212121	0.25974	0.431818	0.568182	0.318182	0.220779	0.262987	0.198052	0.483766	0.516234	0.350649	0.204545	0.155844	0.288961	0.36039	0.63961	0.256494	0.233766	0.217532	0.292208	0.451299	0.548701	0.359337	35222.18	-0.247883	0.250814	0.446254	0.234528	0.136808	0.537459	0.462541	0.241042	0.140065	0.100977	8.19944	9.081433
ECs4622	CDS	-2	4651649	4652971	1323	automatic/finished	no			6-phospho-glucosidase	2a : Function from experimental evidences in other organisms	e : enzyme	6 : Inner membrane-associated		3.2.1.122	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN				2005-01-04 00:00:00	COMMON			16.1 : Circulate ; 16.11 : Scavenge (Catabolism) ;	1		0.25548	0.2502	0.276644	0.217687	0.526833	0.473167	0.240363	0.247166	0.365079	0.147392	0.612245	0.387755	0.340136	0.222222	0.154195	0.283447	0.376417	0.623583	0.185941	0.281179	0.310658	0.222222	0.591837	0.408163	0.520883	49367.275	-0.261136	0.256818	0.5	0.220455	0.118182	0.565909	0.434091	0.25	0.125	0.125	5.498497	9.870455
ECs4623	CDS	-3	4652971	4654587	1617	automatic/finished	no			putative PTS system alpha-glucoside-specific EIICB component [Includes: Alpha- glucoside permease IIC component (PTS system alpha-glucoside-specific EIIC component); Alpha-glucoside-specific phosphotransferase enzyme IIB component (PTS system alpha-glucoside-specific EIIB component)]	3 : Putative function from multiple computational evidences	t : transporter	5 : Inner membrane protein	4.4.A.1 : The PTS Glucose-Glucoside (Glc) Family ; 4.S.173 : sugar ; 6.1 : Membrane ; 7.3 : Inner membrane ;	2.7.1.69					2005-01-04 00:00:00	COMMON			7.3 : Carbohydrates, organic alcohols, and acids ; 13.2 : PTS ;	1		0.214595	0.2480	0.272727	0.264688	0.520717	0.479283	0.25974	0.230056	0.333952	0.176252	0.564007	0.435993	0.215213	0.226345	0.168831	0.38961	0.395176	0.604824	0.168831	0.28757	0.315399	0.2282	0.602968	0.397032	0.48616	58343.195	0.599257	0.314126	0.486989	0.27881	0.128253	0.671004	0.328996	0.141264	0.076208	0.065056	6.065025	8.763941
ECs4624	CDS	+2	4654883	4655599	717	automatic/finished	no	yidP		putative DNA-binding transcriptional regulator	3 : Putative function from multiple computational evidences	r : regulator	1 : Unknown	2.2.2 : Transcription related ; 3.1.2.3 : Repressor ;						2005-01-04 00:00:00	COMMON			9 : Transcription ; 12.1 : DNA interactions ;	1		0.253835	0.2343	0.285914	0.225941	0.520223	0.479777	0.276151	0.284519	0.284519	0.154812	0.569038	0.430962	0.297071	0.171548	0.192469	0.338912	0.364017	0.635983	0.188285	0.246862	0.380753	0.1841	0.627615	0.372385	0.387838	27312.815	-0.120168	0.239496	0.403361	0.273109	0.109244	0.537815	0.462185	0.264706	0.159664	0.105042	9.489403	9.256303
ECs4625	CDS	-3	4655596	4657257	1662	automatic/finished	no	yidE	yibE	putative transporter	3 : Putative function from multiple computational evidences	t : transporter	11 : Membrane	4.9.B : Putative uncharacterized transport protein ; 6.1 : Membrane ;						2005-01-04 00:00:00	COMMON	1356969		7 : Transport and binding proteins ;	1		0.195548	0.2407	0.287605	0.276173	0.528279	0.471721	0.259928	0.241877	0.351986	0.146209	0.593863	0.406137	0.198556	0.196751	0.187726	0.416968	0.384477	0.615523	0.128159	0.283394	0.323105	0.265343	0.606498	0.393502	0.438564	58936.35	0.694394	0.292948	0.513562	0.338156	0.084991	0.681736	0.318264	0.146474	0.083183	0.063291	8.382622	8.669078
ECs4626	CDS	-3	4657453	4657887	435	automatic/finished	no	ibpB	hslS, htpE	heat shock chaperone	1b : Function from experimental evidences in the studied species	f : factor	1 : Unknown	5.5.2 : Temperature extremes ; 5.5.6 : Other stresses (mechanical, nutritional, oxidative) ;						2005-01-04 00:00:00	COMMON	10187768, 12055295, 1356969, 20179655, 9556585		15.10 : Adaptations to atypical conditions ;	1		0.291954	0.2460	0.23908	0.222989	0.485057	0.514943	0.303448	0.282759	0.282759	0.131034	0.565517	0.434483	0.344828	0.193103	0.17931	0.282759	0.372414	0.627586	0.227586	0.262069	0.255172	0.255172	0.517241	0.482759	0.540027	16324.885	-0.483333	0.243056	0.4375	0.201389	0.097222	0.506944	0.493056	0.25	0.118056	0.131944	5.188637	9.361111
ECs4627	CDS	-3	4657993	4658406	414	automatic/finished	no	ibpA	hslT, htpN	heat shock chaperone	1b : Function from experimental evidences in the studied species	f : factor	1 : Unknown	5.5.2 : Temperature extremes ; 5.5.6 : Other stresses (mechanical, nutritional, oxidative) ;						2005-01-04 00:00:00	COMMON	12055295, 1356969, 20179655		15.10 : Adaptations to atypical conditions ;	1		0.277778	0.2367	0.231884	0.253623	0.468599	0.531401	0.246377	0.253623	0.347826	0.152174	0.601449	0.398551	0.405797	0.152174	0.15942	0.282609	0.311594	0.688406	0.181159	0.304348	0.188406	0.326087	0.492754	0.507246	0.594286	15773.12	-0.524818	0.19708	0.430657	0.233577	0.124088	0.518248	0.481752	0.291971	0.145985	0.145985	5.57914	10.233577
ECs4628	CDS	+3	4658637	4659044	408	automatic/finished	no	yidQ	o135, ecfI	conserved hypothetical protein; putative outer membrane protein	4 : Unknown function but conserved in other organisms	m : membrane component	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.272059	0.2451	0.259804	0.223039	0.504902	0.495098	0.330882	0.154412	0.316176	0.198529	0.470588	0.529412	0.220588	0.279412	0.213235	0.286765	0.492647	0.507353	0.264706	0.301471	0.25	0.183824	0.551471	0.448529	0.341426	14754.32	-0.158519	0.355556	0.57037	0.17037	0.081481	0.548148	0.451852	0.214815	0.111111	0.103704	6.107857	9.807407
ECs4629	CDS	-3	4659046	4660296	1251	automatic/finished	no	yidR		conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.231815	0.2590	0.286171	0.223022	0.545164	0.454836	0.230216	0.261391	0.352518	0.155875	0.613909	0.386091	0.306954	0.239808	0.203837	0.2494	0.443645	0.556355	0.158273	0.275779	0.302158	0.263789	0.577938	0.422062	0.469323	46312.005	-0.437019	0.288462	0.548077	0.189904	0.149038	0.545673	0.454327	0.235577	0.129808	0.105769	5.941765	9.954327
ECs4630	CDS	+2	4660340	4661425	1086	automatic/finished	no	cbrA	yidS	putative oxidoreductase with FAD/NAD(P)-binding domain	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown							2005-01-04 00:00:00	COMMON			18.1 : Enzymes of unknown specificity ;	1		0.24954	0.2320	0.275322	0.243094	0.507366	0.492634	0.279006	0.223757	0.312155	0.185083	0.535912	0.464088	0.30663	0.196133	0.209945	0.287293	0.406077	0.593923	0.162983	0.276243	0.303867	0.256906	0.58011	0.41989	0.46749	40910.72	-0.17313	0.285319	0.465374	0.207756	0.146814	0.567867	0.432133	0.260388	0.166205	0.094183	9.438347	8.98892
ECO574691	CDS	-3	4661422	4661532	111	automatic/finished	partial	dgoT	yidT	fragment of D-galactonate transporter (partial)	5 : Unknown function	t : transporter	5 : Inner membrane protein	1.1.1 : Carbohydrates/Carbon compounds ; 4.2.A.1 : The Major Facilitator Superfamily (MFS) ; 4.S.43 : D-galactonate ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	UNIQUE_AMIGA			7 : Transport and binding proteins ;	1		0.126126	0.2703	0.306306	0.297297	0.576577	0.423423	0.108108	0.216216	0.432432	0.243243	0.648649	0.351351	0.162162	0.243243	0.162162	0.432432	0.405405	0.594595	0.108108	0.351351	0.324324	0.216216	0.675676	0.324324	0.475233	3694.255	1.433333	0.361111	0.555556	0.416667	0.111111	0.833333	0.166667	0.055556	0.027778	0.027778	5.834206	8.333333
ECs4631	CDS	+1	4661671	4662327	657	automatic/finished	no	yidX		putative lipoprotein C	3 : Putative function from multiple computational evidences	lp : lipoprotein	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.298326	0.2040	0.223744	0.273973	0.427702	0.572298	0.292237	0.178082	0.310502	0.219178	0.488584	0.511416	0.347032	0.237443	0.127854	0.287671	0.365297	0.634703	0.255708	0.196347	0.232877	0.315068	0.429224	0.570776	0.390563	24197.685	-0.123853	0.307339	0.518349	0.211009	0.151376	0.56422	0.43578	0.211009	0.12844	0.082569	8.809227	8.958716
ECs4632	CDS	-3	4662373	4663185	813	automatic/finished	no	yidA		putative hydrolase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown			SUGAR-PHOSPHATASE-RXN$RXNQT-4142				2005-01-04 00:00:00	COMMON	15808744, 3029692		18.1 : Enzymes of unknown specificity ;	1		0.260763	0.2534	0.250923	0.234932	0.504305	0.495695	0.287823	0.202952	0.391144	0.118081	0.594096	0.405904	0.343173	0.239852	0.107011	0.309963	0.346863	0.653137	0.151292	0.317343	0.254613	0.276753	0.571956	0.428044	0.579433	29746.975	-0.011852	0.274074	0.518519	0.248148	0.1	0.577778	0.422222	0.251852	0.118519	0.133333	5.108315	9.592593
ECs4633	CDS	-3	4663300	4663698	399	automatic/finished	no	yidB		conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.263158	0.2231	0.285714	0.22807	0.508772	0.491228	0.210526	0.263158	0.383459	0.142857	0.646617	0.353383	0.308271	0.195489	0.195489	0.300752	0.390977	0.609023	0.270677	0.210526	0.278196	0.240602	0.488722	0.511278	0.399366	13812.045	0.012879	0.340909	0.515152	0.265152	0.045455	0.575758	0.424242	0.174242	0.060606	0.113636	4.368324	8.166667
ECs4634	CDS	-1	4663938	4666352	2415	automatic/finished	no	gyrB	Cou, acrB, himB, hisU, nalC, nalD, pcbA, cou, parA, hopA, pcpA	DNA gyrase, subunit B	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	2.1.1 : DNA replication ; 2.2.2 : Transcription related ; 3.1.1.1 : DNA bending, supercoiling, inversion ; 7.1 : Cytoplasm ;	5.99.1.3	5.99.1.3-RXN				2005-01-04 00:00:00	COMMON	1646964, 1656869, 1846808, 20200440, 3020376, 3029031, 3029692, 3906038, 6089112, 9148951, 9245398		8.1 : DNA replication, recombination, and repair ; 9 : Transcription ; 12 : Regulatory functions ;	2		0.248033	0.2654	0.284472	0.20207	0.549896	0.450104	0.254658	0.240994	0.37764	0.126708	0.618634	0.381366	0.352795	0.212422	0.165217	0.269565	0.37764	0.62236	0.136646	0.342857	0.310559	0.209938	0.653416	0.346584	0.683059	89946.415	-0.45398	0.272388	0.4801	0.215174	0.095771	0.50995	0.49005	0.304726	0.154229	0.150498	5.725258	9.654229
ECs4635	CDS	-3	4666381	4667454	1074	automatic/finished	no	recF	uvrF	gap repair protein	1b : Function from experimental evidences in the studied species	cp : cell process	2 : Cytoplasmic	2.1.1 : DNA replication ; 2.1.3 : DNA recombination ; 2.1.4 : DNA repair ; 7.1 : Cytoplasm ;		RXN0-2606				2005-01-04 00:00:00	COMMON	12769856, 1542576, 2228960, 6089112, 6379647		8.1 : DNA replication, recombination, and repair ;	1		0.234637	0.2635	0.283985	0.217877	0.547486	0.452514	0.234637	0.265363	0.337989	0.162011	0.603352	0.396648	0.304469	0.201117	0.22067	0.273743	0.421788	0.578212	0.164804	0.324022	0.293296	0.217877	0.617318	0.382682	0.408425	40512.61	-0.423249	0.291317	0.439776	0.201681	0.112045	0.509804	0.490196	0.302521	0.162465	0.140056	6.846672	9.563025
ECs4636	CDS	-1	4667454	4668554	1101	automatic/finished	no	dnaN		DNA polymerase III, beta subunit	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	2.1.1 : DNA replication ; 7.1 : Cytoplasm ;	2.7.7.7	DNA-DIRECTED-DNA-POLYMERASE-RXN				2005-01-04 00:00:00	COMMON	1349852, 1575709, 2841344, 3527871, 6089112, 6234204, 6379647		8.1 : DNA replication, recombination, and repair ;	2		0.224342	0.2579	0.28792	0.229791	0.545867	0.454133	0.234332	0.280654	0.359673	0.125341	0.640327	0.359673	0.286104	0.212534	0.179837	0.321526	0.392371	0.607629	0.152589	0.280654	0.324251	0.242507	0.604905	0.395095	0.585433	40585.045	-0.132514	0.26776	0.497268	0.243169	0.079235	0.554645	0.445355	0.251366	0.120219	0.131148	5.250694	9.765027
ECs4637	CDS	-3	4668559	4669962	1404	automatic/finished	no	dnaA		chromosomal replication initiator protein DnaA, DNA-binding transcriptional dual regulator	1b : Function from experimental evidences in the studied species	f : factor	2 : Cytoplasmic	2.1.1 : DNA replication ; 2.3.7 : Nucleoproteins, basic proteins ; 3.1.2.5 : Action unknown ; 3.3.2 : Regulon (a network of operons encoding related functions) ; 7.1 : Cytoplasm ;						2005-01-04 00:00:00	COMMON	12794081, 12813061, 20042177, 20069637, 20225862, 2558436, 6234204, 6296774, 6329723, 9785448, 9852089		8.1 : DNA replication, recombination, and repair ; 8.4 : Chromosome-associated proteins ; 12 : Regulatory functions ; 13 : Signal transduction ;	1		0.244302	0.2642	0.27208	0.219373	0.536325	0.463675	0.24359	0.264957	0.339744	0.151709	0.604701	0.395299	0.32265	0.24359	0.155983	0.277778	0.399573	0.600427	0.166667	0.284188	0.320513	0.228632	0.604701	0.395299	0.487819	52506.71	-0.357173	0.269807	0.492505	0.218415	0.098501	0.518201	0.481799	0.263383	0.14561	0.117773	8.771202	9.635974
ECs4638	CDS	+1	4670569	4670709	141	automatic/finished	no	rpmH	rimA, ssaF	50S ribosomal subunit protein L34	1b : Function from experimental evidences in the studied species	s : structure	2 : Cytoplasmic	2.3.2 : Translation ; 2.3.8 : Ribosomal proteins ; 6.6 : Ribosome ; 7.1 : Cytoplasm ;						2005-01-04 00:00:00	COMMON	10094780, 2415431, 6329723, 783033		10.2 : Ribosomal proteins: synthesis and modification ; 10.4 : Translation factors ;	2		0.212766	0.2766	0.241135	0.269504	0.51773	0.482269	0.255319	0.382979	0.234043	0.12766	0.617021	0.382979	0.234043	0.255319	0.297872	0.212766	0.553191	0.446809	0.148936	0.191489	0.191489	0.468085	0.382979	0.617021	0.789248	5380.175	-1.11087	0.304348	0.434783	0.130435	0.065217	0.413043	0.586957	0.369565	0.369565	0	13.002327	10.586957
ECs4639	CDS	+2	4670726	4671085	360	automatic/finished	no	rnpA		protein C5 component of RNase P	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.2.1 : RNA ; 2.2.3 : RNA modification ; 7.1 : Cytoplasm ;	3.1.26.5	RXN0-6480$3.1.26.5-RXN	PWY0-1479			2005-01-04 00:00:00	COMMON	12761291, 2415431, 6329723		9.1 : Degradation of RNA ; 9.4 : RNA processing ; 10.3 : tRNA and rRNA base modification ;	1		0.219444	0.2944	0.261111	0.225	0.555556	0.444444	0.216667	0.366667	0.275	0.141667	0.641667	0.358333	0.25	0.208333	0.241667	0.3	0.45	0.55	0.191667	0.308333	0.266667	0.233333	0.575	0.425	0.343006	13755.64	-0.444538	0.235294	0.420168	0.243697	0.092437	0.504202	0.495798	0.310924	0.243697	0.067227	11.911461	9.781513
ECs4640	CDS	+3	4671309	4672955	1647	automatic/finished	no	yidC		cytoplasmic insertase into membrane protein, Sec system	1b : Function from experimental evidences in the studied species	e : enzyme	5 : Inner membrane protein	4.2.A.9 : The Cytochrome oxidase biogenesis (Oxa1) Family ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	10675323, 10949305, 11751917, 11821429, 12068816, 12452432, 12707259, 12724529, 12950181, 14506280, 14528263, 14739936, 15067017, 20141179, 20374954, 20403581, 21384986, 21433971, 2415431, 9804807		7 : Transport and binding proteins ;	1		0.238008	0.2775	0.259259	0.225258	0.536733	0.463267	0.29326	0.269581	0.276867	0.160291	0.546448	0.453552	0.311475	0.242259	0.138434	0.307832	0.380692	0.619308	0.10929	0.320583	0.362477	0.20765	0.68306	0.31694	0.70483	61537.515	-0.12135	0.270073	0.478102	0.218978	0.125912	0.580292	0.419708	0.171533	0.093066	0.078467	7.684502	9.105839
ECs4641	CDS	+3	4673061	4674425	1365	automatic/finished	no	trmE	mnmE, thdF	GTPase	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	2.2.3 : RNA modification ; 5.6.2 : Detoxification (xenobiotic metabolism) ;		RXN0-5462				2005-01-04 00:00:00	COMMON	10601028, 1917835, 20069336		9.4 : RNA processing ; 10.3 : tRNA and rRNA base modification ; 15.5 : Detoxification ;	1		0.21978	0.2681	0.296703	0.215385	0.564835	0.435165	0.215385	0.259341	0.415385	0.10989	0.674725	0.325275	0.283516	0.226374	0.191209	0.298901	0.417582	0.582418	0.16044	0.318681	0.283516	0.237363	0.602198	0.397802	0.494048	49200.945	-0.093392	0.303965	0.497797	0.248899	0.072687	0.563877	0.436123	0.27533	0.123348	0.151982	4.891701	9.264317
ECs4642	CDS	-2	4674575	4674805	231	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.380952	0.1255	0.21645	0.277056	0.341991	0.658009	0.350649	0.194805	0.285714	0.168831	0.480519	0.519481	0.454545	0.077922	0.116883	0.350649	0.194805	0.805195	0.337662	0.103896	0.246753	0.311688	0.350649	0.649351	0.366396	9106.245	-0.396053	0.118421	0.342105	0.236842	0.144737	0.552632	0.447368	0.276316	0.144737	0.131579	8.154366	9.539474
ECs4643	CDS	-1	4674756	4676744	1989	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.338361	0.1604	0.203117	0.29814	0.363499	0.636501	0.321267	0.153846	0.306184	0.218703	0.46003	0.53997	0.371041	0.20362	0.120664	0.304676	0.324284	0.675716	0.322775	0.12368	0.182504	0.371041	0.306184	0.693816	0.307813	74760.575	-0.199849	0.250755	0.481873	0.240181	0.117825	0.521148	0.478852	0.258308	0.13142	0.126888	5.741493	8.891239
ECs4644	CDS	+3	4677144	4677218	75	automatic/finished	no	tnaC	tnaL	tryptophanase leader peptide	1b : Function from experimental evidences in the studied species	l : leader peptide	1 : Unknown	1.1.3 : Amino acids ;						2005-01-04 00:00:00	UNIQUE_BANK			6.2 : Amino acids and amines ;			0.333333	0.2000	0.16	0.306667	0.36	0.64	0.44	0.16	0.16	0.24	0.32	0.68	0.36	0.12	0.16	0.36	0.28	0.72	0.2	0.32	0.16	0.32	0.48	0.52	0.35932	2894.275	-0.116667	0.125	0.458333	0.291667	0.166667	0.5	0.5	0.291667	0.208333	0.083333	8.607033	9.208333
